Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=319,2,0,111.09414882957935,126.02355843409896,111.09414882957935,140.95296803861856,28802.5,0.03355676419511156,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=32,4,0,152.36002625897527,155.28799511957914,152.36002625897527,159.8114501684904,29340.0,0.06711352839022312,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=320,4,0,200.0,201.2606612406671,137.0764230377972,256.3216616399586,28933.25,0.06711352839022312,0.0,210,210,260,260,260,260,260,260,260,260,260
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=321,3,0,140.0,138.19632461915413,129.350024741143,149.22452718019485,28600.0,0.05033514629266734,0.0,140,140,150,150,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=322,1,0,164.42169435322285,164.42169435322285,164.42169435322285,164.42169435322285,29377.0,0.01677838209755578,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=323,5,0,170.0,200.05731219425797,121.00588390603662,354.09924015402794,29260.4,0.0838919104877789,0.0,170,220,220,350,350,350,350,350,350,350,350
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=325,2,0,103.21365483105183,200.10433974675834,103.21365483105183,296.99502466246486,28803.5,0.03355676419511156,0.0,300,300,300,300,300,300,300,300,300,300,300
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=326,2,0,140.0,149.93723994120955,135.4575357399881,164.41694414243102,29081.0,0.03355676419511156,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=327,6,0,140.0,146.99864868695536,109.45555986836553,176.58825032413006,28887.166666666668,0.10067029258533468,0.0,160,160,170,170,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=328,2,0,99.06917391344905,115.4032030608505,99.06917391344905,131.73723220825195,28222.0,0.03355676419511156,0.0,130,130,130,130,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=329,4,0,130.0,137.06830923911184,98.91311172395945,162.7381700091064,28985.5,0.06711352839022312,0.0,150,150,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=33,1,0,206.5763329155743,206.5763329155743,206.5763329155743,206.5763329155743,28790.0,0.01677838209755578,0.0,210,210,210,210,210,210,210,210,210,210,210
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=330,2,0,160.0,158.95759221166372,156.89377579838037,161.02140862494707,28516.5,0.03355676419511156,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=331,3,0,150.0,201.79917632291713,144.3566484376788,307.50676384195685,28786.666666666668,0.05033514629266734,0.0,150,150,310,310,310,310,310,310,310,310,310
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=332,3,0,170.0,161.7044856150945,136.98232593014836,178.15627995878458,28804.666666666668,0.05033514629266734,0.0,170,170,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=333,3,0,160.0,152.32183473805586,114.72741607576609,184.28230611607432,28794.0,0.05033514629266734,0.0,160,160,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=334,3,0,140.0,145.04052434737483,115.78202992677689,178.9881349541247,29194.666666666668,0.05033514629266734,0.0,140,140,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=335,4,0,120.0,125.9204737143591,93.60019164159894,154.41129729151726,28650.5,0.06711352839022312,0.0,140,140,150,150,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=336,2,0,131.9078067317605,137.34630099497736,131.9078067317605,142.7847952581942,29746.5,0.03355676419511156,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=337,2,0,89.354258030653,94.9857565574348,89.354258030653,100.6172550842166,28221.0,0.03355676419511156,0.0,100,100,100,100,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=338,4,0,160.0,153.67667644750327,117.5848999992013,180.1618430763483,28942.25,0.06711352839022312,0.0,160,160,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=339,2,0,84.49981966987252,103.62913529388607,84.49981966987252,122.75845091789961,28509.5,0.03355676419511156,0.0,120,120,120,120,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=34,5,0,120.0,138.2012702524662,99.68750085681677,184.17028011754155,28800.6,0.0838919104877789,0.0,120,180,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=340,4,0,140.0,138.82242946419865,114.50493102893233,150.38874931633472,28514.5,0.06711352839022312,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=341,4,0,130.0,135.4899702128023,89.88928887993097,186.38106994330883,28804.5,0.06711352839022312,0.0,140,140,190,190,190,190,190,190,190,190,190
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=342,3,0,99,124.03251401459177,98.48478017374873,174.15971215814352,29363.0,0.05033514629266734,0.0,99,99,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=343,5,0,120.0,134.40039800480008,107.15277912095189,210.2860459126532,28564.0,0.0838919104877789,0.0,120,130,130,210,210,210,210,210,210,210,210
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=344,1,0,168.87062555179,168.87062555179,168.87062555179,168.87062555179,28729.0,0.01677838209755578,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=345,1,0,85.00773319974542,85.00773319974542,85.00773319974542,85.00773319974542,28225.0,0.01677838209755578,0.0,85,85,85,85,85,85,85,85,85,85,85
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=346,1,0,90.58077028021216,90.58077028021216,90.58077028021216,90.58077028021216,28226.0,0.01677838209755578,0.0,91,91,91,91,91,91,91,91,91,91,91
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=347,3,0,160.0,162.25520924975476,138.08317482471466,184.16649801656604,28789.0,0.05033514629266734,0.0,160,160,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=348,4,0,160.0,157.19525190070271,126.4830562286079,177.6900291442871,28228.0,0.06711352839022312,0.0,170,170,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=349,2,0,110.0,165.0698573794216,105.67383794113994,224.46587681770325,28224.0,0.03355676419511156,0.0,220,220,220,220,220,220,220,220,220,220,220
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=35,4,0,140.0,138.03268410265446,120.46798318624496,148.88786105439067,29229.0,0.06711352839022312,0.0,140,140,150,150,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=350,2,0,131.07218081131577,145.23249096237123,131.07218081131577,159.39280111342669,28509.5,0.03355676419511156,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=351,4,0,120.0,132.25317117758095,107.56465001031756,156.00046794861555,28792.5,0.06711352839022312,0.0,140,140,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=352,4,0,150.0,159.61051476188004,88.76983495429158,230.76142882928252,28788.0,0.06711352839022312,0.0,170,170,230,230,230,230,230,230,230,230,230
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=353,3,0,110.0,123.49550270785888,109.7398460842669,148.8261572085321,28421.666666666668,0.05033514629266734,0.0,110,110,150,150,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=354,4,0,140.0,144.8114023078233,113.06858900934458,167.06055775284767,28359.0,0.06711352839022312,0.0,160,160,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=355,2,0,140.0,164.29186495952308,137.33908301219344,191.24464690685272,28218.0,0.03355676419511156,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=356,3,0,130.0,143.1430719482402,74.20774037018418,228.38849714025855,28992.666666666668,0.05033514629266734,0.0,130,130,230,230,230,230,230,230,230,230,230
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=357,4,0,130.0,156.52040962595493,116.05201289057732,193.52477556094527,29223.0,0.06711352839022312,0.0,180,180,190,190,190,190,190,190,190,190,190
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=358,4,0,102.39092726260424,135.00602007843554,102.39092726260424,194.65479301288724,28796.0,0.06711352839022312,0.0,140,140,190,190,190,190,190,190,190,190,190
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=36,4,0,100.0,135.51492767874151,95.98084772005677,191.44439604133368,29213.75,0.06711352839022312,0.0,150,150,190,190,190,190,190,190,190,190,190
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=360,3,0,150.0,159.81949601943293,146.59941755235195,180.00989872962236,28228.0,0.05033514629266734,0.0,150,150,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=361,1,0,170.59294506907463,170.59294506907463,170.59294506907463,170.59294506907463,28809.0,0.01677838209755578,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=362,5,0,150.0,167.57698487490416,119.08142315223813,248.56531666591763,28796.6,0.0838919104877789,0.0,150,200,200,250,250,250,250,250,250,250,250
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=363,2,0,150.0,154.3681900948286,148.01058312878013,160.72579706087708,28500.0,0.03355676419511156,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=364,5,0,140.0,154.00462811812758,122.07876006141305,217.89667196571827,29131.8,0.0838919104877789,0.0,140,160,160,220,220,220,220,220,220,220,220
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=365,2,0,120.0,156.22180444188416,119.58513874560595,192.85847013816237,29084.5,0.03355676419511156,0.0,190,190,190,190,190,190,190,190,190,190,190
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=367,2,0,150.0,150.4649941343814,148.91224028542638,152.01774798333645,29370.0,0.03355676419511156,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=368,4,0,114.07918902114034,114.70838147215545,114.07918902114034,115.44419778510928,29087.0,0.06711352839022312,0.0,120,120,120,120,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=369,2,0,110.13134103268385,161.64712607860565,110.13134103268385,213.16291112452745,28807.0,0.03355676419511156,0.0,210,210,210,210,210,210,210,210,210,210,210
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=37,4,0,160.0,181.90135376062244,140.00986190512776,268.7113657593727,28205.0,0.06711352839022312,0.0,160,160,270,270,270,270,270,270,270,270,270
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=370,3,0,119.72759291529655,118.39846102520823,116.44983012229204,119.72759291529655,28416.666666666668,0.05033514629266734,0.0,120,120,120,120,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=371,3,0,140.0,171.94628374030194,100.00634100288153,278.97607907652855,28611.333333333332,0.05033514629266734,0.0,140,140,280,280,280,280,280,280,280,280,280
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=372,3,0,170.0,197.96861972038946,150.39070788770914,272.23654417321086,29759.0,0.05033514629266734,0.0,170,170,270,270,270,270,270,270,270,270,270
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=373,2,0,112.53825202584267,133.30770866014063,112.53825202584267,154.0771652944386,28791.0,0.03355676419511156,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=374,5,0,160.0,155.20792035385966,73.96393828094006,198.60371807590127,28902.4,0.0838919104877789,0.0,160,190,190,200,200,200,200,200,200,200,200
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=375,4,0,110.0,131.77226588595659,95.0829591602087,199.75775526836514,29370.5,0.06711352839022312,0.0,120,120,200,200,200,200,200,200,200,200,200
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=376,3,0,140.0,134.6349927286307,94.82838725671172,173.8808029331267,29168.0,0.05033514629266734,0.0,140,140,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=377,1,0,164.31551333516836,164.31551333516836,164.31551333516836,164.31551333516836,29378.0,0.01677838209755578,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=378,1,0,158.19071093574166,158.19071093574166,158.19071093574166,158.19071093574166,28793.0,0.01677838209755578,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=379,2,0,180.0,194.05215536244214,175.60236109420657,212.5019496306777,29075.0,0.03355676419511156,0.0,210,210,210,210,210,210,210,210,210,210,210
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=38,1,0,165.29143881052732,165.29143881052732,165.29143881052732,165.29143881052732,29366.0,0.01677838209755578,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=380,4,0,94,117.12657276075333,80.96592221409082,179.28133578971028,28935.25,0.06711352839022312,0.0,110,110,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=381,3,0,110.0,107.211341150105,82.19671109691262,129.335462115705,28798.333333333332,0.05033514629266734,0.0,110,110,130,130,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=382,4,0,170.0,169.6314342552796,126.33606186136603,202.76557514443994,28796.25,0.06711352839022312,0.0,180,180,200,200,200,200,200,200,200,200,200
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=383,2,0,130.0,141.82287245057523,129.72546415403485,153.9202807471156,28801.0,0.03355676419511156,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=384,1,0,201.75631809979677,201.75631809979677,201.75631809979677,201.75631809979677,28225.0,0.01677838209755578,0.0,200,200,200,200,200,200,200,200,200,200,200
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=385,3,0,158.92586531117558,147.10648513088623,123.7409170717001,158.92586531117558,28990.666666666668,0.05033514629266734,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=386,1,0,165.73961125686765,165.73961125686765,165.73961125686765,165.73961125686765,29364.0,0.01677838209755578,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=387,2,0,66,90.973611921072,65.81181706860662,116.1354067735374,29090.0,0.03355676419511156,0.0,120,120,120,120,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=389,3,0,170.0,182.69178442036113,106.88195936381817,268.2195007801056,28614.666666666668,0.05033514629266734,0.0,170,170,270,270,270,270,270,270,270,270,270
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=39,1,0,133.0191483721137,133.0191483721137,133.0191483721137,133.0191483721137,28785.0,0.01677838209755578,0.0,130,130,130,130,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=390,1,0,98.11204206198454,98.11204206198454,98.11204206198454,98.11204206198454,28222.0,0.01677838209755578,0.0,98,98,98,98,98,98,98,98,98,98,98
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=391,3,0,150.0,157.70635738347968,145.40172321721911,176.07579519972205,28789.333333333332,0.05033514629266734,0.0,150,150,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=392,4,0,120.0,122.09669034928083,87.60716207325459,140.45797707512975,28930.25,0.06711352839022312,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=393,5,0,130.0,157.39929024130106,114.52978802844882,265.82407020032406,28566.2,0.0838919104877789,0.0,130,160,160,270,270,270,270,270,270,270,270
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=394,1,0,117.30601033195853,117.30601033195853,117.30601033195853,117.30601033195853,29377.0,0.01677838209755578,0.0,120,120,120,120,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=395,2,0,172.22810117527843,187.9615681245923,172.22810117527843,203.69503507390618,28514.0,0.03355676419511156,0.0,200,200,200,200,200,200,200,200,200,200,200
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=396,1,0,159.66896200552583,159.66896200552583,159.66896200552583,159.66896200552583,29369.0,0.01677838209755578,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=397,3,0,140.0,133.71019950136542,81.72392193228006,175.2165756188333,28609.0,0.05033514629266734,0.0,140,140,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=398,4,0,140.0,158.55210460722446,120.7709931768477,194.18954197317362,29069.75,0.06711352839022312,0.0,180,180,190,190,190,190,190,190,190,190,190
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=399,1,0,239.22847118228674,239.22847118228674,239.22847118228674,239.22847118228674,28219.0,0.01677838209755578,0.0,240,240,240,240,240,240,240,240,240,240,240
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=40,2,0,110.0,174.97982154600322,106.05852492153645,243.90111817047,28207.0,0.03355676419511156,0.0,240,240,240,240,240,240,240,240,240,240,240
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=400,3,0,120.0,121.75658764317632,110.1529449224472,139.9909839965403,29363.333333333332,0.05033514629266734,0.0,120,120,140,140,140,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=401,1,0,90.31656105071306,90.31656105071306,90.31656105071306,90.31656105071306,28230.0,0.01677838209755578,0.0,90,90,90,90,90,90,90,90,90,90,90
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=402,3,0,120.0,121.97433008501928,116.57853610813618,128.01468884572387,29200.333333333332,0.05033514629266734,0.0,120,120,130,130,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=403,3,0,130.0,152.26093819364905,97.48434973880649,226.351133082062,28221.0,0.05033514629266734,0.0,130,130,230,230,230,230,230,230,230,230,230
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=404,3,0,160.0,155.26269345233837,135.71158703416586,165.4797182418406,28222.0,0.05033514629266734,0.0,160,160,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=405,3,0,150.0,148.30412746717533,126.2241629883647,171.5900031849742,28993.0,0.05033514629266734,0.0,150,150,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=406,2,0,101.2759068980813,106.68317647650838,101.2759068980813,112.09044605493546,28514.0,0.03355676419511156,0.0,110,110,110,110,110,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=407,2,0,120.0,164.9018214084208,116.59333994612098,213.21030287072062,28795.0,0.03355676419511156,0.0,210,210,210,210,210,210,210,210,210,210,210
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=408,1,0,93.81814394146204,93.81814394146204,93.81814394146204,93.81814394146204,28781.0,0.01677838209755578,0.0,94,94,94,94,94,94,94,94,94,94,94
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=409,1,0,168.5954830609262,168.5954830609262,168.5954830609262,168.5954830609262,28214.0,0.01677838209755578,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=41,6,0,130.0,141.18879032321274,93.38130475953221,203.98537116125226,28790.0,0.10067029258533468,0.0,140,140,150,150,200,200,200,200,200,200,200
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=410,7,0,130.0,150.24943337110537,113.13797999173403,242.71866120398045,28619.714285714286,0.11744867468289046,0.0,130,150,190,190,240,240,240,240,240,240,240
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=411,2,0,140.0,145.53018752485514,139.65051481500268,151.4098602347076,28503.0,0.03355676419511156,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=412,1,0,245.45868812128901,245.45868812128901,245.45868812128901,245.45868812128901,28216.0,0.01677838209755578,0.0,250,250,250,250,250,250,250,250,250,250,250
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=413,2,0,89.39795615151525,127.67061265185475,89.39795615151525,165.94326915219426,28221.0,0.03355676419511156,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=414,4,0,150.0,156.22141468338668,95.95664357766509,209.902951028198,28944.75,0.06711352839022312,0.0,170,170,210,210,210,210,210,210,210,210,210
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=415,2,0,121.54852319508791,167.15113655664027,121.54852319508791,212.75374991819263,28231.0,0.03355676419511156,0.0,210,210,210,210,210,210,210,210,210,210,210
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=416,2,0,150.51183197647333,185.60652900487185,150.51183197647333,220.70122603327036,28501.0,0.03355676419511156,0.0,220,220,220,220,220,220,220,220,220,220,220
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=417,2,0,122.66632309183478,128.87020269408822,122.66632309183478,135.07408229634166,28796.5,0.03355676419511156,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=418,5,0,130.0,141.3043275475502,121.28477590158582,178.17766405642033,28451.6,0.0838919104877789,0.0,130,160,160,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=419,2,0,141.22003503143787,153.13773253001273,141.22003503143787,165.05543002858758,28214.0,0.03355676419511156,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=42,3,0,150.0,155.18996010844907,141.29910990595818,177.0940711721778,29004.0,0.05033514629266734,0.0,150,150,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=420,2,0,120.0,132.07449158653617,118.98924736306071,145.15973581001163,28797.5,0.03355676419511156,0.0,150,150,150,150,150,150,150,150,150,150,150
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=421,3,0,130.0,149.64457026993236,117.82722268253565,196.79209683090448,28596.333333333332,0.05033514629266734,0.0,130,130,200,200,200,200,200,200,200,200,200
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=422,3,0,170.0,202.27900613099337,162.71536331623793,274.55576974898577,28596.333333333332,0.05033514629266734,0.0,170,170,270,270,270,270,270,270,270,270,270
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=424,1,0,173.8459588959813,173.8459588959813,173.8459588959813,173.8459588959813,28802.0,0.01677838209755578,0.0,170,170,170,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=425,3,0,84,97.32852612311642,81.8828740157187,126.21925212442875,28611.666666666668,0.05033514629266734,0.0,84,84,130,130,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=426,5,0,130.0,128.7008243612945,81.83109201490879,172.45929688215256,28569.0,0.0838919104877789,0.0,130,140,140,170,170,170,170,170,170,170,170
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=427,2,0,100.83637898787856,139.4950933754444,100.83637898787856,178.15380776301026,29367.5,0.03355676419511156,0.0,180,180,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=428,3,0,140.0,151.11222971851626,126.28737604245543,191.28884095698595,28612.0,0.05033514629266734,0.0,140,140,190,190,190,190,190,190,190,190,190
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=429,2,0,110.83888914436102,113.00687002949417,110.83888914436102,115.17485091462731,28226.0,0.03355676419511156,0.0,120,120,120,120,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=43,3,0,170.0,174.41333535437784,168.2779067195952,182.53274261951447,29159.333333333332,0.05033514629266734,0.0,170,170,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=430,3,0,150.0,157.63242977360883,141.95914892479777,178.84334921836853,28226.0,0.05033514629266734,0.0,150,150,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=431,4,0,150.0,154.71808100119233,111.91703379154205,194.79950703680515,28645.5,0.06711352839022312,0.0,160,160,190,190,190,190,190,190,190,190,190
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=432,3,0,140.0,144.80210359518728,119.59826899692416,179.6241826377809,28989.666666666668,0.05033514629266734,0.0,140,140,180,180,180,180,180,180,180,180,180
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=433,2,0,120.0,124.47225861251354,115.08473055437207,133.859786670655,28790.5,0.03355676419511156,0.0,130,130,130,130,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=434,4,0,150.0,197.5216685095802,107.93081298470497,318.95278114825487,29072.75,0.06711352839022312,0.0,210,210,320,320,320,320,320,320,320,320,320
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=435,5,0,130.0,153.66502488031983,103.50066935643554,242.36791813746095,29405.8,0.0838919104877789,0.0,130,170,170,240,240,240,240,240,240,240,240
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=436,1,0,142.75970309972763,142.75970309972763,142.75970309972763,142.75970309972763,28223.0,0.01677838209755578,0.0,140,140,140,140,140,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=437,1,0,100.34194588661194,100.34194588661194,100.34194588661194,100.34194588661194,29918.0,0.01677838209755578,0.0,100,100,100,100,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=438,2,0,113.34405792877078,138.64362286403775,113.34405792877078,163.94318779930472,29089.0,0.03355676419511156,0.0,160,160,160,160,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=44,7,0,140.0,157.89731132930942,129.54435590654612,215.77066602185369,28851.0,0.11744867468289046,0.0,140,170,180,180,220,220,220,220,220,220,220
