Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1709652627,100,,Aggregated,13.200000,0.000000,670,910,1100,1200,1400,1700,2200,2700,30000,31000,31000,15318,0,670.0,962.0146677781112,17.031109426170588,31271.225047297776,55136.32079905993
1709652628,100,,Aggregated,27.200000,0.000000,670,910,1100,1200,1500,1700,2200,2700,30000,31000,31000,15438,0,670.0,960.951809895119,17.031109426170588,31271.225047297776,55132.73604093795
1709652629,100,,Aggregated,39.700000,0.000000,670,910,1100,1200,1400,1700,2200,2600,30000,31000,31000,15611,0,670.0,958.8003754255151,17.031109426170588,31271.225047297776,55142.20088399206
1709652630,100,,Aggregated,53.900000,0.000000,670,910,1100,1200,1400,1700,2200,2600,30000,31000,31000,15763,0,670.0,957.477511283409,17.031109426170588,31271.225047297776,55049.78462221658
1709652631,100,,Aggregated,67.000000,0.000000,670,910,1100,1200,1400,1700,2100,2600,30000,31000,31000,15909,0,670.0,954.6148850484426,17.031109426170588,31271.225047297776,55089.190835376205
1709652632,100,,Aggregated,78.500000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,16033,0,670.0,952.2959423907378,17.031109426170588,31271.225047297776,54974.790744090315
1709652633,100,,Aggregated,94.300000,0.000000,670,910,1100,1200,1400,1700,2100,2600,30000,31000,31000,16187,0,670.0,951.8108532643251,17.031109426170588,31271.225047297776,55052.70346574412
1709652635,100,,Aggregated,116.700000,0.000000,670,910,1100,1200,1400,1700,2100,2600,30000,31000,31000,16334,0,670.0,950.1478291560593,17.031109426170588,31271.225047297776,55010.36922982735
1709652636,100,,Aggregated,132.100000,0.000000,670,910,1100,1200,1400,1700,2100,2600,30000,31000,31000,16499,0,670.0,948.1781331301381,17.031109426170588,31271.225047297776,55053.88405357901
1709652637,100,,Aggregated,130.100000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,16657,0,670.0,945.3994022286901,17.031109426170588,31271.225047297776,54909.21426427328
1709652638,100,,Aggregated,131.700000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,16822,0,670.0,942.621772448438,17.031109426170588,31271.225047297776,54887.53768874094
1709652639,100,,Aggregated,135.000000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,16976,0,670.0,940.798238618025,17.031109426170588,31271.225047297776,54970.27503534401
1709652640,100,,Aggregated,134.400000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,17097,0,670.0,939.4948228614859,17.031109426170588,31271.225047297776,55001.126864362166
1709652641,100,,Aggregated,136.500000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,17218,0,670.0,939.6695733696574,17.031109426170588,31271.225047297776,55093.86142409107
1709652642,100,,Aggregated,136.800000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,17353,0,670.0,938.2102049163773,17.031109426170588,31271.225047297776,55100.114043681206
1709652643,100,,Aggregated,133.000000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,17511,0,670.0,936.1194951685961,17.031109426170588,31271.225047297776,54974.79076009365
1709652644,100,,Aggregated,131.700000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,17634,0,670.0,935.4052660559832,17.031109426170588,31271.225047297776,54916.975842123175
1709652646,100,,Aggregated,132.700000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,17792,0,670.0,933.5141115611314,17.031109426170588,31271.225047297776,54915.219649280574
1709652647,100,,Aggregated,133.500000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,17926,0,670.0,931.9695466610073,17.031109426170588,31271.225047297776,54888.27373647216
1709652648,100,,Aggregated,131.600000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,18082,0,670.0,931.3255243540108,17.031109426170588,31271.225047297776,54942.90200199093
1709652649,100,,Aggregated,129.600000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,18212,0,670.0,928.9756807424842,17.031109426170588,31271.225047297776,54843.82830002197
1709652650,100,,Aggregated,127.800000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,18360,0,670.0,927.7937193903596,17.031109426170588,31271.225047297776,54884.22467320262
1709652651,100,,Aggregated,127.600000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,18495,0,670.0,926.6236596530046,17.031109426170588,31271.225047297776,54891.76912679103
1709652652,100,,Aggregated,130.500000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,18616,0,670.0,926.0558874034541,17.031109426170588,31271.225047297776,54919.327567683715
